2025-01-23 16:18:57,492 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 16:18:57,492 - root - INFO - Starting trading cycle at 2025-01-23 16:18:57.492107
2025-01-23 16:18:58,792 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 16:18:59,804 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 16:19:00,978 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 16:19:02,190 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 16:19:03,396 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 16:19:04,321 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 16:19:05,429 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 16:19:06,661 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 16:19:07,844 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 16:19:46,900 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 16:19:46,922 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 16:19:46,926 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 16:19:46,929 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 16:19:46,932 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 16:19:46,934 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 16:19:46,937 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 16:19:46,939 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 16:19:46,942 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 16:19:46,944 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 16:19:46,944 - root - INFO - Starting trading cycle at 2025-01-23 16:19:46.944288
2025-01-23 16:19:47,936 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 16:19:48,771 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 16:19:49,363 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 16:19:50,160 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 16:19:50,724 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 16:19:51,509 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 16:19:52,638 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 16:19:53,255 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 16:19:54,785 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 16:19:54,858 - root - INFO - Market data: {'ADAUSDT':                        open    high     low   close      volume     close_time quote_asset_volume  number_of_trades taker_buy_base_asset_volume taker_buy_quote_asset_volume ignore
timestamp                                                                                                                                                                          
2025-01-22 09:00:00  0.9800  0.9800  0.9491  0.9800    142278.0  1737539999999       139424.56050                 7                      142278                 139424.56050      0
2025-01-22 10:00:00  0.9800  0.9800  0.9800  0.9800    207665.0  1737543599999       203511.70000                 5                      207665                 203511.70000      0
2025-01-22 11:00:00  0.9800  0.9800  0.9800  0.9800      2072.0  1737547199999         2030.56000                 3                        2072                   2030.56000      0
2025-01-22 12:00:00  0.9800  0.9800  0.9800  0.9800     22028.0  1737550799999        21587.44000                 7                       22028                  21587.44000      0
2025-01-22 13:00:00  0.9800  0.9800  0.9800  0.9800         0.0  1737554399999                  0                 0                           0                            0      0
2025-01-22 14:00:00  0.9800  0.9800  0.9800  0.9800       392.0  1737557999999          384.16000                 2                         392                    384.16000      0
2025-01-22 15:00:00  0.9800  0.9800  0.9800  0.9800     10841.0  1737561599999        10624.18000                 4                       10841                  10624.18000      0
2025-01-22 16:00:00  0.9800  0.9800  0.8300  0.8300     54614.0  1737565199999        45439.41000                24                        1574                   1416.21000      0
2025-01-22 17:00:00  0.9800  0.9800  0.9100  0.9800      5863.0  1737568799999         5745.32000                 8                        5863                   5745.32000      0
2025-01-22 18:00:00  0.9800  0.9800  0.9800  0.9800     16483.0  1737572399999        16153.34000                 5                       16483                  16153.34000      0
2025-01-22 19:00:00  0.9800  0.9800  0.9800  0.9800        92.0  1737575999999           90.16000                 3                          92                     90.16000      0
2025-01-22 20:00:00  0.9800  0.9800  0.9800  0.9800     43351.0  1737579599999        42483.98000                 2                       43351                  42483.98000      0
